order_id,customer_id,product_id,category,quantity,price,order_date,total_amount,payment_method,country,order_year,order_month,order_day,order_dayofweek
ORDER_002250,CUST_00806,PROD_0161,Sports,1,406.71,2023-01-28,406.71,Credit Card,Germany,2023,1,28,Saturday
ORDER_002251,CUST_00523,PROD_0050,Home,1,189.6,2023-10-05,189.6,Credit Card,Australia,2023,10,5,Thursday
ORDER_002252,CUST_00898,PROD_0013,Clothing,1,445.88,2024-12-18,445.88,COD,India,2024,12,18,Wednesday
ORDER_002253,CUST_00797,PROD_0135,Sports,1,427.73,2023-12-22,427.73,Credit Card,Australia,2023,12,22,Friday
ORDER_002254,CUST_00075,PROD_0085,Home,1,247.96,2023-06-03,247.96,NetBanking,Germany,2023,6,3,Saturday
ORDER_002255,CUST_00382,PROD_0097,Clothing,1,145.37,2023-08-25,145.37,NetBanking,USA,2023,8,25,Friday
ORDER_002256,CUST_00039,PROD_0137,Clothing,1,455.18,2024-12-03,455.18,Debit Card,UK,2024,12,3,Tuesday
ORDER_002257,CUST_00561,PROD_0086,Beauty,2,18.59,2024-07-21,37.18,Credit Card,Canada,2024,7,21,Sunday
ORDER_002258,CUST_00894,PROD_0046,Home,1,430.86,2024-03-15,430.86,Debit Card,India,2024,3,15,Friday
ORDER_002259,CUST_00513,PROD_0041,Home,1,84.98,2024-10-03,84.98,Credit Card,Germany,2024,10,3,Thursday
ORDER_002260,CUST_00076,PROD_0099,Sports,1,206.52,2024-11-07,206.52,COD,Australia,2024,11,7,Thursday
ORDER_002261,CUST_00285,PROD_0133,Home,1,146.08,2023-10-12,146.08,NetBanking,USA,2023,10,12,Thursday
ORDER_002262,CUST_00598,PROD_0023,Clothing,1,98.52,2023-12-09,98.52,Debit Card,USA,2023,12,9,Saturday
ORDER_002263,CUST_00130,PROD_0154,Toys,1,302.28,2023-04-27,302.28,NetBanking,USA,2023,4,27,Thursday
ORDER_002264,CUST_00787,PROD_0026,Home,1,60.31,2023-11-02,60.31,Credit Card,USA,2023,11,2,Thursday
ORDER_002265,CUST_00781,PROD_0120,Electronics,1,176.46,2024-08-03,176.46,Debit Card,Germany,2024,8,3,Saturday
ORDER_002266,CUST_00296,PROD_0139,Beauty,1,168.73,2024-05-05,168.73,Debit Card,Australia,2024,5,5,Sunday
ORDER_002267,CUST_00431,PROD_0096,Toys,1,196.86,2024-08-30,196.86,UPI,Canada,2024,8,30,Friday
ORDER_002268,CUST_00929,PROD_0102,Sports,1,46.18,2024-03-04,46.18,Credit Card,India,2024,3,4,Monday
ORDER_002269,CUST_00487,PROD_0196,Beauty,1,34.72,2024-01-24,34.72,UPI,India,2024,1,24,Wednesday
ORDER_002270,CUST_00257,PROD_0188,Beauty,1,83.14,2023-04-24,83.14,Credit Card,USA,2023,4,24,Monday
ORDER_002271,CUST_00302,PROD_0040,Clothing,1,247.98,2023-05-16,247.98,NetBanking,Canada,2023,5,16,Tuesday
ORDER_002272,CUST_00656,PROD_0011,Sports,1,295.87,2023-07-18,295.87,NetBanking,Australia,2023,7,18,Tuesday
ORDER_002273,CUST_00192,PROD_0130,Sports,1,173.31,2023-12-22,173.31,UPI,Germany,2023,12,22,Friday
ORDER_002274,CUST_00865,PROD_0016,Clothing,3,187.0,2024-11-01,561.0,Credit Card,Canada,2024,11,1,Friday
ORDER_002275,CUST_00928,PROD_0086,Toys,1,478.97,2023-10-19,478.97,Credit Card,USA,2023,10,19,Thursday
ORDER_002276,CUST_00648,PROD_0041,Toys,2,25.26,2024-10-18,50.52,Debit Card,Germany,2024,10,18,Friday
ORDER_002277,CUST_00295,PROD_0096,Home,1,472.79,2024-08-03,472.79,Credit Card,Australia,2024,8,3,Saturday
ORDER_002278,CUST_00428,PROD_0121,Toys,1,349.94,2024-04-04,349.94,NetBanking,Australia,2024,4,4,Thursday
ORDER_002279,CUST_00647,PROD_0002,Clothing,1,87.86,2023-05-22,87.86,COD,Canada,2023,5,22,Monday
ORDER_002280,CUST_00719,PROD_0114,Beauty,2,206.08,2023-02-13,412.16,NetBanking,USA,2023,2,13,Monday
ORDER_002281,CUST_00005,PROD_0027,Toys,1,11.5,2023-02-28,11.5,Credit Card,Canada,2023,2,28,Tuesday
ORDER_002282,CUST_00731,PROD_0117,Home,1,110.73,2024-08-07,110.73,COD,UK,2024,8,7,Wednesday
ORDER_002283,CUST_00116,PROD_0030,Electronics,1,358.61,2023-07-03,358.61,UPI,Canada,2023,7,3,Monday
ORDER_002284,CUST_00079,PROD_0041,Home,1,346.09,2023-09-27,346.09,COD,Australia,2023,9,27,Wednesday
ORDER_002285,CUST_00764,PROD_0040,Home,1,199.34,2024-01-10,199.34,UPI,USA,2024,1,10,Wednesday
ORDER_002286,CUST_00900,PROD_0187,Beauty,1,498.41,2024-06-23,498.41,COD,Australia,2024,6,23,Sunday
ORDER_002287,CUST_00479,PROD_0028,Sports,1,150.2,2024-04-22,150.2,Credit Card,Australia,2024,4,22,Monday
ORDER_002288,CUST_00984,PROD_0123,Electronics,1,490.12,2023-12-21,490.12,Credit Card,India,2023,12,21,Thursday
ORDER_002289,CUST_00594,PROD_0048,Toys,1,108.86,2024-02-14,108.86,NetBanking,USA,2024,2,14,Wednesday
ORDER_002290,CUST_00149,PROD_0035,Sports,1,352.89,2023-07-18,352.89,COD,Germany,2023,7,18,Tuesday
ORDER_002291,CUST_00894,PROD_0083,Clothing,1,134.59,2023-10-15,134.59,Credit Card,India,2023,10,15,Sunday
ORDER_002292,CUST_00514,PROD_0086,Beauty,1,284.3,2023-05-25,284.3,COD,UK,2023,5,25,Thursday
ORDER_002293,CUST_00659,PROD_0106,Sports,1,436.59,2023-05-04,436.59,UPI,Australia,2023,5,4,Thursday
ORDER_002294,CUST_00296,PROD_0171,Toys,1,40.77,2023-04-29,40.77,Debit Card,Canada,2023,4,29,Saturday
ORDER_002295,CUST_00076,PROD_0195,Clothing,4,309.7,2023-03-15,1238.8,Debit Card,Germany,2023,3,15,Wednesday
ORDER_002296,CUST_00057,PROD_0110,Home,1,416.54,2023-11-06,416.54,NetBanking,Australia,2023,11,6,Monday
ORDER_002297,CUST_00070,PROD_0111,Toys,1,21.09,2023-04-18,21.09,UPI,Canada,2023,4,18,Tuesday
ORDER_002298,CUST_00073,PROD_0176,Sports,1,459.44,2023-02-25,459.44,NetBanking,UK,2023,2,25,Saturday
ORDER_002299,CUST_00854,PROD_0080,Toys,1,278.08,2024-03-10,278.08,Credit Card,India,2024,3,10,Sunday
ORDER_002300,CUST_00113,PROD_0004,Clothing,1,409.49,2023-12-01,409.49,COD,Australia,2023,12,1,Friday
ORDER_002301,CUST_00950,PROD_0014,Beauty,1,476.78,2023-08-07,476.78,COD,USA,2023,8,7,Monday
ORDER_002302,CUST_00063,PROD_0088,Home,1,467.52,2024-12-26,467.52,Debit Card,Canada,2024,12,26,Thursday
ORDER_002303,CUST_00223,PROD_0178,Electronics,1,266.49,2024-07-19,266.49,NetBanking,Australia,2024,7,19,Friday
ORDER_002304,CUST_00816,PROD_0192,Clothing,2,71.82,2023-02-14,143.64,UPI,India,2023,2,14,Tuesday
ORDER_002305,CUST_00895,PROD_0177,Toys,1,361.69,2023-01-16,361.69,UPI,Germany,2023,1,16,Monday
ORDER_002306,CUST_00793,PROD_0052,Sports,1,47.24,2023-10-20,47.24,Credit Card,Canada,2023,10,20,Friday
ORDER_002307,CUST_00995,PROD_0189,Sports,1,344.11,2023-04-22,344.11,NetBanking,Canada,2023,4,22,Saturday
ORDER_002308,CUST_00089,PROD_0057,Electronics,1,253.57,2023-03-21,253.57,Debit Card,USA,2023,3,21,Tuesday
ORDER_002309,CUST_00086,PROD_0023,Toys,1,370.41,2023-12-08,370.41,Credit Card,Australia,2023,12,8,Friday
ORDER_002310,CUST_00892,PROD_0109,Sports,2,451.15,2024-05-04,902.3,Debit Card,Australia,2024,5,4,Saturday
ORDER_002311,CUST_00149,PROD_0002,Home,1,487.27,2024-04-19,487.27,Credit Card,USA,2024,4,19,Friday
ORDER_002312,CUST_00330,PROD_0143,Sports,1,282.0,2024-12-13,282.0,Credit Card,India,2024,12,13,Friday
ORDER_002313,CUST_00593,PROD_0081,Home,1,133.6,2023-03-13,133.6,Debit Card,Australia,2023,3,13,Monday
ORDER_002314,CUST_00125,PROD_0045,Clothing,4,178.06,2023-02-20,712.24,Credit Card,India,2023,2,20,Monday
ORDER_002315,CUST_00941,PROD_0105,Beauty,1,202.13,2024-04-14,202.13,Debit Card,Germany,2024,4,14,Sunday
ORDER_002316,CUST_00780,PROD_0090,Beauty,1,464.65,2024-02-14,464.65,COD,Canada,2024,2,14,Wednesday
ORDER_002317,CUST_00514,PROD_0145,Toys,1,148.31,2024-04-14,148.31,NetBanking,Canada,2024,4,14,Sunday
ORDER_002318,CUST_00845,PROD_0136,Beauty,2,329.19,2024-09-16,658.38,Credit Card,Canada,2024,9,16,Monday
ORDER_002319,CUST_00558,PROD_0182,Electronics,1,134.29,2024-07-27,134.29,NetBanking,Canada,2024,7,27,Saturday
ORDER_002320,CUST_00676,PROD_0003,Toys,1,371.1,2023-10-02,371.1,UPI,Canada,2023,10,2,Monday
ORDER_002321,CUST_00787,PROD_0101,Electronics,2,460.5,2024-04-20,921.0,COD,Germany,2024,4,20,Saturday
ORDER_002322,CUST_00314,PROD_0099,Beauty,1,23.21,2024-03-22,23.21,COD,UK,2024,3,22,Friday
ORDER_002323,CUST_00190,PROD_0030,Beauty,1,340.59,2024-05-05,340.59,NetBanking,India,2024,5,5,Sunday
ORDER_002324,CUST_00263,PROD_0133,Toys,1,437.38,2024-10-02,437.38,COD,India,2024,10,2,Wednesday
ORDER_002325,CUST_00811,PROD_0123,Electronics,1,290.32,2023-12-04,290.32,UPI,Canada,2023,12,4,Monday
ORDER_002326,CUST_00066,PROD_0040,Home,3,27.53,2024-05-23,82.59,COD,Germany,2024,5,23,Thursday
ORDER_002327,CUST_00591,PROD_0090,Electronics,4,426.57,2024-10-09,1706.28,Credit Card,India,2024,10,9,Wednesday
ORDER_002328,CUST_00175,PROD_0160,Home,1,209.35,2023-04-27,209.35,NetBanking,Canada,2023,4,27,Thursday
ORDER_002329,CUST_00327,PROD_0026,Beauty,1,432.04,2023-07-18,432.04,COD,Canada,2023,7,18,Tuesday
ORDER_002330,CUST_00567,PROD_0145,Clothing,2,173.1,2023-04-18,346.2,Credit Card,India,2023,4,18,Tuesday
ORDER_002331,CUST_00629,PROD_0058,Beauty,1,261.64,2023-05-16,261.64,Debit Card,USA,2023,5,16,Tuesday
ORDER_002332,CUST_00637,PROD_0175,Electronics,1,282.06,2024-03-01,282.06,COD,UK,2024,3,1,Friday
ORDER_002333,CUST_00956,PROD_0109,Beauty,1,142.64,2023-01-01,142.64,NetBanking,Germany,2023,1,1,Sunday
ORDER_002334,CUST_00626,PROD_0042,Sports,1,416.26,2023-08-17,416.26,NetBanking,UK,2023,8,17,Thursday
ORDER_002335,CUST_00344,PROD_0068,Electronics,1,388.65,2023-08-02,388.65,Credit Card,Canada,2023,8,2,Wednesday
ORDER_002336,CUST_00007,PROD_0010,Clothing,1,497.06,2023-12-18,497.06,COD,Australia,2023,12,18,Monday
ORDER_002337,CUST_00319,PROD_0148,Toys,1,89.0,2024-02-26,89.0,Debit Card,Germany,2024,2,26,Monday
ORDER_002338,CUST_00571,PROD_0075,Clothing,1,35.86,2024-11-12,35.86,COD,UK,2024,11,12,Tuesday
ORDER_002339,CUST_00529,PROD_0146,Toys,1,41.38,2024-04-30,41.38,UPI,UK,2024,4,30,Tuesday
ORDER_002340,CUST_00637,PROD_0055,Toys,1,226.3,2023-07-11,226.3,NetBanking,USA,2023,7,11,Tuesday
ORDER_002341,CUST_00114,PROD_0020,Clothing,1,395.53,2024-09-28,395.53,Debit Card,Germany,2024,9,28,Saturday
ORDER_002342,CUST_00673,PROD_0164,Beauty,4,330.68,2024-10-19,1322.72,NetBanking,UK,2024,10,19,Saturday
ORDER_002343,CUST_00987,PROD_0192,Home,2,100.65,2024-11-01,201.3,COD,UK,2024,11,1,Friday
ORDER_002344,CUST_00009,PROD_0148,Home,1,64.76,2024-01-29,64.76,UPI,India,2024,1,29,Monday
ORDER_002345,CUST_00180,PROD_0021,Home,1,12.12,2023-08-11,12.12,COD,Germany,2023,8,11,Friday
ORDER_002346,CUST_00213,PROD_0077,Electronics,1,344.23,2023-10-29,344.23,NetBanking,Australia,2023,10,29,Sunday
ORDER_002347,CUST_00189,PROD_0107,Toys,1,123.54,2023-10-21,123.54,Debit Card,UK,2023,10,21,Saturday
ORDER_002348,CUST_00823,PROD_0151,Toys,1,50.17,2024-06-05,50.17,Debit Card,India,2024,6,5,Wednesday
ORDER_002349,CUST_00649,PROD_0100,Clothing,4,154.78,2023-01-02,619.12,NetBanking,Germany,2023,1,2,Monday
ORDER_002350,CUST_00253,PROD_0093,Toys,1,306.65,2023-04-23,306.65,NetBanking,Canada,2023,4,23,Sunday
ORDER_002351,CUST_00823,PROD_0054,Sports,1,58.97,2023-01-07,58.97,COD,Canada,2023,1,7,Saturday
ORDER_002352,CUST_00481,PROD_0140,Clothing,4,448.09,2024-11-06,1792.36,UPI,USA,2024,11,6,Wednesday
ORDER_002353,CUST_00425,PROD_0078,Beauty,3,221.01,2023-12-12,663.03,Credit Card,India,2023,12,12,Tuesday
ORDER_002354,CUST_00230,PROD_0104,Electronics,1,217.61,2023-03-24,217.61,UPI,Australia,2023,3,24,Friday
ORDER_002355,CUST_00787,PROD_0144,Toys,1,186.3,2024-02-13,186.3,Credit Card,Canada,2024,2,13,Tuesday
ORDER_002356,CUST_00797,PROD_0081,Clothing,1,119.73,2023-03-04,119.73,NetBanking,India,2023,3,4,Saturday
ORDER_002357,CUST_00112,PROD_0108,Sports,1,23.79,2024-05-15,23.79,Debit Card,USA,2024,5,15,Wednesday
ORDER_002358,CUST_00869,PROD_0113,Home,1,224.41,2024-01-01,224.41,NetBanking,India,2024,1,1,Monday
ORDER_002359,CUST_00560,PROD_0090,Beauty,1,92.81,2024-09-19,92.81,Debit Card,Germany,2024,9,19,Thursday
ORDER_002360,CUST_00820,PROD_0147,Sports,1,376.53,2023-02-25,376.53,UPI,Germany,2023,2,25,Saturday
ORDER_002361,CUST_00847,PROD_0054,Sports,1,441.8,2023-05-29,441.8,Credit Card,Canada,2023,5,29,Monday
ORDER_002362,CUST_00496,PROD_0197,Sports,1,254.24,2023-09-09,254.24,Credit Card,India,2023,9,9,Saturday
ORDER_002363,CUST_00572,PROD_0131,Beauty,1,21.46,2024-07-08,21.46,Credit Card,India,2024,7,8,Monday
ORDER_002364,CUST_00655,PROD_0043,Sports,2,62.27,2024-12-24,124.54,NetBanking,Canada,2024,12,24,Tuesday
ORDER_002365,CUST_00243,PROD_0028,Electronics,1,258.65,2023-07-27,258.65,COD,Canada,2023,7,27,Thursday
ORDER_002366,CUST_00293,PROD_0168,Home,1,448.59,2023-01-07,448.59,NetBanking,UK,2023,1,7,Saturday
ORDER_002367,CUST_00744,PROD_0160,Electronics,1,121.6,2023-08-13,121.6,UPI,USA,2023,8,13,Sunday
ORDER_002368,CUST_00096,PROD_0100,Beauty,1,495.5,2023-08-24,495.5,COD,India,2023,8,24,Thursday
ORDER_002369,CUST_00513,PROD_0103,Home,1,71.85,2023-01-13,71.85,NetBanking,Canada,2023,1,13,Friday
ORDER_002370,CUST_00423,PROD_0054,Clothing,1,101.22,2023-07-15,101.22,UPI,USA,2023,7,15,Saturday
ORDER_002371,CUST_00011,PROD_0043,Sports,1,412.47,2024-06-02,412.47,UPI,UK,2024,6,2,Sunday
ORDER_002372,CUST_00677,PROD_0092,Sports,1,363.52,2023-03-08,363.52,Debit Card,Germany,2023,3,8,Wednesday
ORDER_002373,CUST_00078,PROD_0126,Home,1,324.17,2023-07-13,324.17,COD,UK,2023,7,13,Thursday
ORDER_002374,CUST_00354,PROD_0104,Electronics,1,349.23,2024-08-20,349.23,COD,Australia,2024,8,20,Tuesday
ORDER_002375,CUST_00116,PROD_0074,Clothing,1,228.52,2023-04-19,228.52,Debit Card,Canada,2023,4,19,Wednesday
ORDER_002376,CUST_00278,PROD_0132,Home,1,342.19,2024-03-03,342.19,UPI,UK,2024,3,3,Sunday
ORDER_002377,CUST_00722,PROD_0134,Clothing,1,341.55,2023-04-18,341.55,Debit Card,UK,2023,4,18,Tuesday
ORDER_002378,CUST_00930,PROD_0032,Electronics,1,230.08,2023-06-01,230.08,COD,Canada,2023,6,1,Thursday
ORDER_002379,CUST_00684,PROD_0085,Toys,1,148.41,2023-01-19,148.41,UPI,India,2023,1,19,Thursday
ORDER_002380,CUST_00886,PROD_0050,Beauty,4,454.72,2024-04-04,1818.88,Credit Card,India,2024,4,4,Thursday
ORDER_002381,CUST_00585,PROD_0179,Toys,1,70.55,2023-03-23,70.55,UPI,Germany,2023,3,23,Thursday
ORDER_002382,CUST_00787,PROD_0028,Electronics,1,205.88,2023-09-19,205.88,Debit Card,Germany,2023,9,19,Tuesday
ORDER_002383,CUST_00411,PROD_0041,Electronics,1,491.81,2023-05-04,491.81,UPI,India,2023,5,4,Thursday
ORDER_002384,CUST_00833,PROD_0102,Toys,1,420.74,2024-02-19,420.74,UPI,Germany,2024,2,19,Monday
ORDER_002385,CUST_00683,PROD_0030,Sports,3,57.65,2024-09-17,172.95,NetBanking,Canada,2024,9,17,Tuesday
ORDER_002386,CUST_00794,PROD_0014,Sports,1,391.68,2023-03-13,391.68,COD,UK,2023,3,13,Monday
ORDER_002387,CUST_00870,PROD_0076,Clothing,2,228.38,2024-11-21,456.76,Credit Card,UK,2024,11,21,Thursday
ORDER_002388,CUST_00608,PROD_0112,Toys,2,384.7,2023-03-27,769.4,Debit Card,Australia,2023,3,27,Monday
ORDER_002389,CUST_00165,PROD_0157,Toys,1,99.27,2023-01-15,99.27,NetBanking,India,2023,1,15,Sunday
ORDER_002390,CUST_00217,PROD_0105,Electronics,2,374.96,2023-10-04,749.92,NetBanking,Canada,2023,10,4,Wednesday
ORDER_002391,CUST_00429,PROD_0131,Electronics,2,462.16,2024-01-11,924.32,Debit Card,Germany,2024,1,11,Thursday
ORDER_002392,CUST_00038,PROD_0076,Beauty,1,271.45,2024-06-09,271.45,Debit Card,Australia,2024,6,9,Sunday
ORDER_002393,CUST_00537,PROD_0087,Clothing,1,88.48,2024-02-14,88.48,Debit Card,UK,2024,2,14,Wednesday
ORDER_002394,CUST_00097,PROD_0032,Electronics,1,79.85,2024-08-15,79.85,Credit Card,India,2024,8,15,Thursday
ORDER_002395,CUST_00713,PROD_0030,Toys,1,440.54,2024-02-08,440.54,NetBanking,UK,2024,2,8,Thursday
ORDER_002396,CUST_00399,PROD_0160,Home,1,356.31,2024-12-05,356.31,UPI,Australia,2024,12,5,Thursday
ORDER_002397,CUST_00324,PROD_0077,Electronics,2,363.2,2024-02-18,726.4,UPI,India,2024,2,18,Sunday
ORDER_002398,CUST_00939,PROD_0066,Toys,1,393.63,2024-11-28,393.63,Debit Card,Germany,2024,11,28,Thursday
ORDER_002399,CUST_00976,PROD_0069,Home,1,81.66,2024-05-01,81.66,Debit Card,UK,2024,5,1,Wednesday
ORDER_002400,CUST_00682,PROD_0174,Electronics,1,170.29,2024-01-23,170.29,UPI,Germany,2024,1,23,Tuesday
ORDER_002401,CUST_00749,PROD_0104,Home,1,66.84,2023-02-15,66.84,Debit Card,Germany,2023,2,15,Wednesday
ORDER_002402,CUST_00470,PROD_0080,Home,1,20.06,2024-08-21,20.06,COD,UK,2024,8,21,Wednesday
ORDER_002403,CUST_00534,PROD_0157,Clothing,1,314.46,2023-04-27,314.46,UPI,USA,2023,4,27,Thursday
ORDER_002404,CUST_00268,PROD_0013,Clothing,3,474.53,2023-07-17,1423.59,UPI,USA,2023,7,17,Monday
ORDER_002405,CUST_00345,PROD_0039,Beauty,2,81.55,2023-11-22,163.1,COD,Germany,2023,11,22,Wednesday
ORDER_002406,CUST_00592,PROD_0085,Clothing,1,101.76,2023-01-04,101.76,NetBanking,USA,2023,1,4,Wednesday
ORDER_002407,CUST_00817,PROD_0050,Clothing,1,339.08,2023-12-27,339.08,Credit Card,Canada,2023,12,27,Wednesday
ORDER_002408,CUST_00580,PROD_0101,Toys,1,378.47,2024-01-05,378.47,Credit Card,UK,2024,1,5,Friday
ORDER_002409,CUST_00035,PROD_0019,Sports,1,76.96,2024-01-12,76.96,COD,India,2024,1,12,Friday
ORDER_002410,CUST_00091,PROD_0192,Electronics,1,432.24,2024-02-18,432.24,COD,India,2024,2,18,Sunday
ORDER_002411,CUST_00819,PROD_0053,Toys,2,366.69,2024-05-29,733.38,Credit Card,Germany,2024,5,29,Wednesday
ORDER_002412,CUST_00562,PROD_0186,Home,1,72.97,2023-04-07,72.97,Debit Card,Canada,2023,4,7,Friday
ORDER_002413,CUST_00252,PROD_0047,Beauty,1,235.34,2023-03-30,235.34,UPI,Australia,2023,3,30,Thursday
ORDER_002414,CUST_00815,PROD_0028,Electronics,2,396.51,2023-06-27,793.02,NetBanking,India,2023,6,27,Tuesday
ORDER_002415,CUST_00195,PROD_0164,Home,1,397.4,2023-11-04,397.4,NetBanking,Australia,2023,11,4,Saturday
ORDER_002416,CUST_00413,PROD_0142,Home,1,242.65,2023-05-05,242.65,UPI,UK,2023,5,5,Friday
ORDER_002417,CUST_00128,PROD_0153,Toys,1,498.95,2023-09-28,498.95,NetBanking,Australia,2023,9,28,Thursday
ORDER_002418,CUST_00257,PROD_0074,Clothing,1,75.4,2024-12-03,75.4,UPI,UK,2024,12,3,Tuesday
ORDER_002419,CUST_00543,PROD_0098,Beauty,1,477.74,2024-01-26,477.74,UPI,UK,2024,1,26,Friday
ORDER_002420,CUST_00707,PROD_0123,Electronics,4,244.44,2023-01-22,977.76,UPI,Germany,2023,1,22,Sunday
ORDER_002421,CUST_00376,PROD_0134,Beauty,1,499.23,2023-06-09,499.23,NetBanking,India,2023,6,9,Friday
ORDER_002422,CUST_00446,PROD_0089,Home,2,130.98,2024-04-25,261.96,UPI,Australia,2024,4,25,Thursday
ORDER_002423,CUST_00825,PROD_0090,Clothing,1,7.32,2023-04-05,7.32,COD,UK,2023,4,5,Wednesday
ORDER_002424,CUST_00234,PROD_0010,Home,1,200.39,2024-02-13,200.39,NetBanking,India,2024,2,13,Tuesday
ORDER_002425,CUST_00816,PROD_0089,Beauty,3,122.49,2024-04-07,367.47,NetBanking,India,2024,4,7,Sunday
ORDER_002426,CUST_00370,PROD_0132,Toys,1,111.22,2024-01-30,111.22,UPI,Canada,2024,1,30,Tuesday
ORDER_002427,CUST_00127,PROD_0140,Home,1,407.49,2023-08-14,407.49,NetBanking,UK,2023,8,14,Monday
ORDER_002428,CUST_00322,PROD_0025,Clothing,1,214.89,2023-10-08,214.89,UPI,Australia,2023,10,8,Sunday
ORDER_002429,CUST_00399,PROD_0053,Electronics,4,121.5,2023-02-25,486.0,COD,Australia,2023,2,25,Saturday
ORDER_002430,CUST_01000,PROD_0081,Sports,1,341.33,2023-02-07,341.33,COD,Germany,2023,2,7,Tuesday
ORDER_002431,CUST_00505,PROD_0077,Clothing,1,99.18,2024-06-17,99.18,COD,Canada,2024,6,17,Monday
ORDER_002432,CUST_00419,PROD_0189,Electronics,1,428.6,2023-10-24,428.6,COD,India,2023,10,24,Tuesday
ORDER_002433,CUST_00893,PROD_0092,Electronics,1,286.32,2024-10-06,286.32,NetBanking,India,2024,10,6,Sunday
ORDER_002434,CUST_00707,PROD_0146,Home,1,494.01,2023-10-17,494.01,Debit Card,India,2023,10,17,Tuesday
ORDER_002435,CUST_00042,PROD_0108,Toys,1,46.95,2024-01-18,46.95,NetBanking,USA,2024,1,18,Thursday
ORDER_002436,CUST_00650,PROD_0098,Clothing,1,364.69,2024-05-18,364.69,UPI,Canada,2024,5,18,Saturday
ORDER_002437,CUST_00801,PROD_0181,Clothing,1,230.24,2023-07-15,230.24,UPI,Germany,2023,7,15,Saturday
ORDER_002438,CUST_00234,PROD_0055,Electronics,1,178.29,2024-06-13,178.29,UPI,India,2024,6,13,Thursday
ORDER_002439,CUST_00655,PROD_0068,Sports,1,5.62,2023-01-19,5.62,NetBanking,USA,2023,1,19,Thursday
ORDER_002440,CUST_00481,PROD_0111,Sports,1,417.03,2023-11-25,417.03,NetBanking,USA,2023,11,25,Saturday
ORDER_002441,CUST_00123,PROD_0067,Beauty,1,436.41,2024-12-10,436.41,Debit Card,USA,2024,12,10,Tuesday
ORDER_002442,CUST_00983,PROD_0060,Electronics,1,33.64,2023-04-30,33.64,COD,Germany,2023,4,30,Sunday
ORDER_002443,CUST_00208,PROD_0105,Home,1,166.0,2023-04-28,166.0,COD,India,2023,4,28,Friday
ORDER_002444,CUST_00964,PROD_0193,Sports,2,371.5,2023-07-12,743.0,UPI,India,2023,7,12,Wednesday
ORDER_002445,CUST_00418,PROD_0022,Sports,1,473.99,2024-10-08,473.99,NetBanking,Canada,2024,10,8,Tuesday
ORDER_002446,CUST_00826,PROD_0191,Sports,1,176.43,2024-04-26,176.43,UPI,Germany,2024,4,26,Friday
ORDER_002447,CUST_00545,PROD_0115,Clothing,1,182.04,2024-11-25,182.04,COD,Germany,2024,11,25,Monday
ORDER_002448,CUST_00436,PROD_0080,Sports,1,449.74,2023-10-23,449.74,UPI,Germany,2023,10,23,Monday
ORDER_002449,CUST_00520,PROD_0062,Toys,1,428.63,2024-10-23,428.63,Credit Card,Germany,2024,10,23,Wednesday
ORDER_002450,CUST_00244,PROD_0092,Sports,1,475.86,2024-11-27,475.86,NetBanking,UK,2024,11,27,Wednesday
ORDER_002451,CUST_00344,PROD_0139,Clothing,1,200.27,2023-08-28,200.27,NetBanking,UK,2023,8,28,Monday
ORDER_002452,CUST_00175,PROD_0143,Beauty,1,186.4,2023-05-12,186.4,UPI,USA,2023,5,12,Friday
ORDER_002453,CUST_00841,PROD_0029,Home,1,320.63,2024-03-04,320.63,COD,Australia,2024,3,4,Monday
ORDER_002454,CUST_00105,PROD_0090,Toys,2,402.06,2023-06-18,804.12,Credit Card,USA,2023,6,18,Sunday
ORDER_002455,CUST_00568,PROD_0063,Electronics,1,154.58,2023-05-25,154.58,NetBanking,India,2023,5,25,Thursday
ORDER_002456,CUST_00095,PROD_0052,Electronics,1,464.14,2024-11-28,464.14,NetBanking,USA,2024,11,28,Thursday
ORDER_002457,CUST_00973,PROD_0056,Beauty,4,311.59,2024-01-24,1246.36,NetBanking,USA,2024,1,24,Wednesday
ORDER_002458,CUST_00790,PROD_0099,Home,1,164.45,2024-06-12,164.45,COD,Australia,2024,6,12,Wednesday
ORDER_002459,CUST_00397,PROD_0197,Sports,3,346.91,2024-06-06,1040.73,UPI,India,2024,6,6,Thursday
ORDER_002460,CUST_00795,PROD_0009,Clothing,2,24.57,2023-03-07,49.14,NetBanking,USA,2023,3,7,Tuesday
ORDER_002461,CUST_00678,PROD_0199,Toys,1,447.91,2024-12-31,447.91,Debit Card,Australia,2024,12,31,Tuesday
ORDER_002462,CUST_00618,PROD_0077,Beauty,1,292.5,2023-06-18,292.5,NetBanking,UK,2023,6,18,Sunday
ORDER_002463,CUST_00511,PROD_0164,Electronics,1,55.54,2024-08-15,55.54,COD,Germany,2024,8,15,Thursday
ORDER_002464,CUST_00528,PROD_0061,Home,2,223.86,2023-04-15,447.72,Debit Card,Canada,2023,4,15,Saturday
ORDER_002465,CUST_00290,PROD_0166,Sports,1,182.88,2023-07-06,182.88,Debit Card,Canada,2023,7,6,Thursday
ORDER_002466,CUST_00055,PROD_0124,Home,1,388.95,2024-03-12,388.95,COD,USA,2024,3,12,Tuesday
ORDER_002467,CUST_00505,PROD_0125,Beauty,1,297.55,2024-10-14,297.55,UPI,UK,2024,10,14,Monday
ORDER_002468,CUST_00968,PROD_0151,Beauty,1,492.19,2024-11-16,492.19,Debit Card,UK,2024,11,16,Saturday
